,fecha,producto,categoria,cantidad,precio_unitario,total,metodo_pago,es_outlier,cantidad_log
12984,2023-08-14,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
12985,2024-11-11,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12986,2023-05-03,Carne molida,Carnes,2,5.8,11.6,QR,False,1.0986122886681098
12988,2024-03-14,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta débito,False,2.4849066497880004
12989,2024-09-30,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta crédito,False,2.4849066497880004
12990,2024-11-18,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12991,2023-08-29,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
12992,2024-10-29,Refresco 2L,Bebidas,8,1.1,8.8,Efectivo,False,2.1972245773362196
12993,2024-10-22,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12994,2023-07-15,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
12995,2023-06-26,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
12996,2023-01-06,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
12997,2024-11-09,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
12998,2023-05-18,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
13001,2024-11-27,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
13002,2024-02-03,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
13003,2023-12-30,Leche entera,Lácteos,5,1.2,6.0,Efectivo,False,1.791759469228055
13004,2024-01-25,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
13005,2023-09-03,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
13006,2023-06-26,Bolsas plásticas,Descartables,20,0.1,2.0,Efectivo,True,3.044522437723423
13007,2023-09-04,Papas precocinadas,Congelados,1,2.3,2.3,Transferencia,False,0.6931471805599453
13008,2023-05-04,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
13009,2023-07-06,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
13010,2024-07-05,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
13013,2023-09-18,Pasta de Tomate,Enlatados,3,0.75,2.25,Efectivo,False,1.3862943611198906
13014,2024-02-26,Leche entera,Lácteos,4,1.2,4.8,Efectivo,False,1.6094379124341003
13015,2024-04-13,Jamón de pavo,Embutidos,1,3.2,3.2,Transferencia,False,0.6931471805599453
13016,2024-02-21,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta crédito,False,2.3978952727983707
13017,2024-08-14,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
13018,2023-03-17,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
13019,2023-03-28,Leche entera,Lácteos,3,1.2,3.6,QR,False,1.3862943611198906
13020,2024-05-03,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
13022,2024-06-07,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
13023,2023-05-29,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta débito,False,1.3862943611198906
13024,2023-02-03,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
13025,2024-03-15,Pollo entero,Carnes,4,4.5,18.0,Tarjeta débito,True,1.6094379124341003
13026,2024-02-09,Bolsas plásticas,Descartables,17,0.1,1.7,Tarjeta débito,False,2.8903717578961645
13029,2023-04-10,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
13030,2024-02-02,Refresco 2L,Bebidas,2,1.1,2.2,QR,False,1.0986122886681098
13031,2024-02-15,Bolsas plásticas,Descartables,4,0.1,0.4,Efectivo,False,1.6094379124341003
13032,2024-04-09,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
13034,2024-05-31,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
13035,2024-09-23,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta débito,False,1.0986122886681098
13036,2023-06-28,Pollo entero,Carnes,3,4.5,13.5,Tarjeta débito,False,1.3862943611198906
13037,2023-08-28,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta crédito,False,2.0794415416798357
13038,2023-08-03,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta crédito,False,0.6931471805599453
13039,2024-04-11,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
13040,2024-10-04,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
13041,2024-05-27,Leche entera,Lácteos,6,1.2,7.2,Transferencia,False,1.9459101490553132
13042,2024-04-18,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
13043,2023-08-23,Pasta de Tomate,Enlatados,2,0.75,1.5,Efectivo,False,1.0986122886681098
13044,2024-08-30,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta crédito,False,1.3862943611198906
13045,2024-01-29,Bolsas plásticas,Descartables,6,0.1,0.6,Transferencia,False,1.9459101490553132
13047,2023-06-14,Bolsas plásticas,Descartables,10,0.1,1.0,Transferencia,False,2.3978952727983707
13048,2024-08-21,Helado familiar,Lácteos,3,4.0,12.0,Transferencia,False,1.3862943611198906
13049,2023-05-16,Leche entera,Lácteos,4,1.2,4.8,Tarjeta crédito,False,1.6094379124341003
13050,2023-08-23,Bolsas plásticas,Descartables,10,0.1,1.0,Efectivo,False,2.3978952727983707
13051,2023-12-15,Papas precocinadas,Congelados,5,2.3,11.5,Tarjeta débito,False,1.791759469228055
13052,2023-10-18,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
13053,2024-02-29,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
13054,2024-06-13,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta débito,False,1.3862943611198906
13056,2023-06-15,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
13057,2024-03-23,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
13058,2023-08-07,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
13059,2024-03-30,Papas precocinadas,Congelados,4,2.3,9.2,Tarjeta crédito,False,1.6094379124341003
13060,2024-04-27,Refresco 2L,Bebidas,4,1.1,4.4,Transferencia,False,1.6094379124341003
13061,2024-11-01,Bolsas plásticas,Descartables,8,0.1,0.8,Transferencia,False,2.1972245773362196
13063,2024-10-16,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
13064,2024-05-15,Refresco 2L,Bebidas,7,1.1,7.7,Transferencia,False,2.0794415416798357
13065,2023-08-08,Refresco 2L,Bebidas,6,1.1,6.6,Tarjeta crédito,False,1.9459101490553132
13066,2024-03-26,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
13067,2024-09-30,Leche entera,Lácteos,8,1.2,9.6,Efectivo,True,2.1972245773362196
13068,2024-06-09,Papas precocinadas,Congelados,1,2.3,2.3,Efectivo,False,0.6931471805599453
13069,2023-09-16,Yogurt natural,Lácteos,2,0.9,1.8,Efectivo,False,1.0986122886681098
13071,2024-05-29,Pasta de Tomate,Enlatados,7,0.75,5.25,Efectivo,False,2.0794415416798357
13072,2024-06-14,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
13073,2023-12-21,Pollo entero,Carnes,3,4.5,13.5,Tarjeta crédito,False,1.3862943611198906
13074,2024-03-02,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
13075,2024-02-13,Papas precocinadas,Congelados,4,2.3,9.2,QR,False,1.6094379124341003
13076,2023-04-09,Refresco 2L,Bebidas,6,1.1,6.6,Tarjeta débito,False,1.9459101490553132
13077,2023-06-24,Papas precocinadas,Congelados,6,2.3,13.8,Tarjeta débito,False,1.9459101490553132
13078,2023-12-30,Pollo entero,Carnes,4,4.5,18.0,Transferencia,True,1.6094379124341003
13079,2023-09-14,Bolsas plásticas,Descartables,3,0.1,0.3,Tarjeta crédito,False,1.3862943611198906
13080,2023-09-20,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
13081,2024-09-30,Leche entera,Lácteos,8,1.2,9.6,Tarjeta débito,True,2.1972245773362196
13082,2024-01-02,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
13083,2024-07-03,Leche entera,Lácteos,3,1.2,3.6,Tarjeta débito,False,1.3862943611198906
13084,2024-07-31,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
13085,2023-05-09,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
13087,2024-02-22,Refresco 2L,Bebidas,5,1.1,5.5,Efectivo,False,1.791759469228055
13088,2024-05-16,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
13089,2024-07-27,Bolsas plásticas,Descartables,11,0.1,1.1,Efectivo,False,2.4849066497880004
13090,2024-08-15,Refresco 2L,Bebidas,6,1.1,6.6,Efectivo,False,1.9459101490553132
13091,2024-06-19,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
13093,2024-03-22,Leche entera,Lácteos,6,1.2,7.2,Efectivo,False,1.9459101490553132
13097,2023-12-16,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
13098,2023-08-31,Papas precocinadas,Congelados,3,2.3,6.9,Efectivo,False,1.3862943611198906
13099,2024-02-15,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
13101,2024-07-29,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta débito,False,1.0986122886681098
13102,2023-06-26,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
13103,2023-04-24,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
13104,2023-10-20,Jamón de pavo,Embutidos,2,3.2,6.4,Tarjeta crédito,False,1.0986122886681098
13105,2024-02-17,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
13106,2023-10-04,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
13107,2024-10-29,Carne molida,Carnes,2,5.8,11.6,Tarjeta débito,False,1.0986122886681098
13108,2023-11-03,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
13109,2023-08-23,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta débito,False,1.6094379124341003
13110,2023-12-28,Carne molida,Carnes,5,5.8,29.0,Tarjeta débito,True,1.791759469228055
13111,2024-02-29,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
13112,2023-06-05,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
13113,2023-12-06,Yogurt natural,Lácteos,4,0.9,3.6,Transferencia,False,1.6094379124341003
13114,2023-12-12,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
13115,2024-04-11,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta débito,False,2.4849066497880004
13116,2023-11-16,Jamón de pavo,Embutidos,2,3.2,6.4,Efectivo,False,1.0986122886681098
13117,2023-07-08,Carne molida,Carnes,5,5.8,29.0,Tarjeta crédito,True,1.791759469228055
13118,2024-10-05,Bolsas plásticas,Descartables,14,0.1,1.4,Tarjeta crédito,False,2.70805020110221
13119,2023-03-22,Jamón de pavo,Embutidos,3,3.2,9.6,QR,False,1.3862943611198906
13120,2024-04-05,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
13122,2024-02-17,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
13125,2024-03-16,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
13126,2024-05-24,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
13127,2024-08-05,Papas precocinadas,Congelados,5,2.3,11.5,Efectivo,False,1.791759469228055
13128,2024-08-12,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta débito,False,2.0794415416798357
13129,2024-08-31,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
13130,2024-06-11,Leche entera,Lácteos,5,1.2,6.0,Transferencia,False,1.791759469228055
13131,2024-06-14,Bolsas plásticas,Descartables,3,0.1,0.3,Tarjeta débito,False,1.3862943611198906
13132,2023-12-22,Jamón de pavo,Embutidos,4,3.2,12.8,Tarjeta crédito,True,1.6094379124341003
13135,2024-06-18,Bolsas plásticas,Descartables,6,0.1,0.6,Tarjeta crédito,False,1.9459101490553132
13136,2023-12-16,Jamón de pavo,Embutidos,2,3.2,6.4,Tarjeta crédito,False,1.0986122886681098
13137,2024-04-15,Refresco 2L,Bebidas,4,1.1,4.4,Transferencia,False,1.6094379124341003
13138,2024-03-08,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta crédito,False,1.3862943611198906
13139,2023-12-30,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
13141,2024-05-08,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
13142,2024-07-17,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta débito,False,1.791759469228055
13143,2023-11-13,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
13145,2023-06-17,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
13146,2023-04-04,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
13147,2024-11-04,Pollo entero,Carnes,2,4.5,9.0,Tarjeta débito,False,1.0986122886681098
13148,2024-02-24,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
13149,2023-07-24,Leche entera,Lácteos,2,1.2,2.4,QR,False,1.0986122886681098
13150,2024-06-19,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
13151,2024-01-23,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
13152,2024-11-04,Bolsas plásticas,Descartables,10,0.1,1.0,Efectivo,False,2.3978952727983707
13153,2024-03-25,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
13154,2023-08-03,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
13156,2023-04-22,Yogurt natural,Lácteos,4,0.9,3.6,Efectivo,False,1.6094379124341003
13160,2023-05-19,Pollo entero,Carnes,2,4.5,9.0,Tarjeta crédito,False,1.0986122886681098
13161,2023-01-09,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
13162,2024-07-10,Bolsas plásticas,Descartables,17,0.1,1.7,Tarjeta débito,False,2.8903717578961645
13163,2024-09-18,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
13164,2024-09-16,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
13165,2023-09-30,Pasta de Tomate,Enlatados,1,0.75,0.75,Efectivo,False,0.6931471805599453
13167,2024-08-04,Bolsas plásticas,Descartables,11,0.1,1.1,Transferencia,False,2.4849066497880004
13168,2024-06-04,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta débito,False,0.6931471805599453
13169,2023-03-28,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
13170,2024-09-16,Bolsas plásticas,Descartables,8,0.1,0.8,QR,False,2.1972245773362196
13172,2023-10-05,Papas precocinadas,Congelados,5,2.3,11.5,Tarjeta débito,False,1.791759469228055
13173,2023-10-30,Pasta de Tomate,Enlatados,6,0.75,4.5,Tarjeta crédito,False,1.9459101490553132
13175,2024-10-07,Papas precocinadas,Congelados,1,2.3,2.3,QR,False,0.6931471805599453
13177,2023-01-07,Leche entera,Lácteos,4,1.2,4.8,Tarjeta crédito,False,1.6094379124341003
13179,2023-11-10,Bolsas plásticas,Descartables,5,0.1,0.5,Efectivo,False,1.791759469228055
13180,2023-10-19,Pasta de Tomate,Enlatados,5,0.75,3.75,Efectivo,False,1.791759469228055
13182,2024-03-18,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
13183,2024-09-05,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
13184,2024-04-26,Refresco 2L,Bebidas,7,1.1,7.7,Tarjeta débito,False,2.0794415416798357
13185,2023-03-08,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta crédito,False,1.0986122886681098
13187,2024-03-21,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
13189,2024-07-25,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
13190,2024-04-26,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
13191,2023-04-19,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta débito,False,1.6094379124341003
13192,2024-01-15,Papas precocinadas,Congelados,1,2.3,2.3,Efectivo,False,0.6931471805599453
13193,2023-08-17,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta crédito,False,2.302585092994046
13195,2023-11-11,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
13196,2024-03-09,Bolsas plásticas,Descartables,14,0.1,1.4,Tarjeta crédito,False,2.70805020110221
13197,2023-09-30,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
13198,2024-03-23,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta crédito,False,1.6094379124341003
13199,2024-10-17,Bolsas plásticas,Descartables,8,0.1,0.8,Efectivo,False,2.1972245773362196
13200,2023-08-07,Refresco 2L,Bebidas,2,1.1,2.2,Transferencia,False,1.0986122886681098
13201,2023-12-10,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta crédito,False,2.0794415416798357
13202,2024-04-15,Refresco 2L,Bebidas,8,1.1,8.8,Tarjeta débito,False,2.1972245773362196
13203,2024-05-09,Yogurt natural,Lácteos,5,0.9,4.5,Tarjeta débito,False,1.791759469228055
13204,2024-08-17,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
13206,2023-03-07,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
13207,2024-02-10,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
13208,2023-05-30,Yogurt natural,Lácteos,5,0.9,4.5,Efectivo,False,1.791759469228055
13209,2023-01-08,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
13210,2024-07-24,Pollo entero,Carnes,4,4.5,18.0,Tarjeta crédito,True,1.6094379124341003
13211,2023-11-27,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
13212,2023-03-31,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
13213,2024-02-17,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
13214,2024-01-22,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
13215,2023-02-06,Yogurt natural,Lácteos,4,0.9,3.6,Efectivo,False,1.6094379124341003
13217,2024-10-07,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
13219,2024-12-10,Leche entera,Lácteos,3,1.2,3.6,Tarjeta débito,False,1.3862943611198906
13220,2024-04-29,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta crédito,False,1.3862943611198906
13221,2023-10-06,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
13223,2023-03-16,Pasta de Tomate,Enlatados,1,0.75,0.75,Efectivo,False,0.6931471805599453
13224,2023-06-20,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
13225,2023-07-29,Leche entera,Lácteos,3,1.2,3.6,Tarjeta débito,False,1.3862943611198906
13226,2024-06-04,Yogurt natural,Lácteos,4,0.9,3.6,Efectivo,False,1.6094379124341003
13228,2023-01-12,Bolsas plásticas,Descartables,11,0.1,1.1,Efectivo,False,2.4849066497880004
13229,2023-06-05,Refresco 2L,Bebidas,6,1.1,6.6,Efectivo,False,1.9459101490553132
13230,2024-10-02,Bolsas plásticas,Descartables,11,0.1,1.1,Transferencia,False,2.4849066497880004
13232,2023-11-29,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta crédito,False,1.0986122886681098
13233,2024-11-13,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
13234,2024-11-07,Yogurt natural,Lácteos,7,0.9,6.3,Transferencia,True,2.0794415416798357
13235,2024-01-26,Leche entera,Lácteos,5,1.2,6.0,Tarjeta crédito,False,1.791759469228055
13236,2023-07-22,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta crédito,False,1.0986122886681098
13237,2023-05-06,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta débito,False,2.6390573296152584
13238,2023-06-05,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta crédito,False,0.6931471805599453
13240,2024-03-09,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
13241,2024-01-01,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
13242,2024-09-03,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
13243,2023-04-10,Pollo entero,Carnes,2,4.5,9.0,Tarjeta crédito,False,1.0986122886681098
13244,2024-04-06,Yogurt natural,Lácteos,7,0.9,6.3,Tarjeta crédito,True,2.0794415416798357
13245,2024-08-27,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
13246,2023-10-21,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
13248,2024-10-08,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
13249,2024-06-18,Yogurt natural,Lácteos,4,0.9,3.6,Efectivo,False,1.6094379124341003
13250,2023-01-08,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta crédito,False,1.3862943611198906
13251,2024-09-09,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta débito,False,1.0986122886681098
13253,2023-09-21,Bolsas plásticas,Descartables,8,0.1,0.8,Transferencia,False,2.1972245773362196
13254,2023-10-10,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
13255,2023-07-12,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
13256,2023-12-23,Refresco 2L,Bebidas,8,1.1,8.8,Tarjeta crédito,False,2.1972245773362196
13257,2023-09-14,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta crédito,False,1.791759469228055
13258,2023-06-12,Pasta de Tomate,Enlatados,6,0.75,4.5,Tarjeta débito,False,1.9459101490553132
13260,2023-02-08,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
13261,2023-09-14,Leche entera,Lácteos,3,1.2,3.6,Transferencia,False,1.3862943611198906
13263,2023-08-11,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
13264,2024-08-26,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta débito,False,1.3862943611198906
13265,2023-05-19,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta débito,False,1.6094379124341003
13267,2024-11-21,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
13268,2024-06-21,Leche entera,Lácteos,4,1.2,4.8,Tarjeta débito,False,1.6094379124341003
13269,2024-06-21,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta débito,False,1.3862943611198906
13272,2024-09-10,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
